puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,region,league
A0NvZDmSjtlj_2URrntBUv8ZJFgD6-xkIFuywSjrJ056CVZ3NFBYDm1k2RXqbA_YuoygBIP9xF60oA,1447,I,146,113,True,False,False,False,kr,challenger
cysyENYjJcQHdMSVxnUh2z-XvunDzMnaZ6Z02eglHmUH2KzZBmVKFjPy17Qgwp-evafZWAtuq2JFqQ,1447,I,102,82,False,False,False,False,kr,challenger
HmUt6M_IQyQ1yfqEuo8a8DK4-OkBfgYZbK5R0xbEhU0cB9Qc_G2Kzec86ydrTRwtPGZffzbtTPB-NA,1447,I,87,59,False,False,False,False,kr,challenger
o5HqeR8YECJ3YEp_5IfO5ZGNgPPzdsFYwVwnQibOzKbpZaVDr6OE1hhSTvylaymQ7lRrvNXiGHldPA,1446,I,315,285,False,False,True,False,kr,challenger
88joRHPp5nVW11FrF7v3CRGbJFsoD2NjwJSUNWBlsNQDpyAAhBc9ovYk0M5tWI8dq6Yfzwn4JZKGKA,1445,I,116,73,False,False,False,False,kr,challenger
1TscjSaoohBSQfbibrPONyvg6NbHWXNrwPIEasc_jJXQBjrEK_u9ug2dNqpv3PmE0erjzlMpHjWtNA,1444,I,89,58,False,False,False,False,kr,challenger
9OP6BMncrTKxs1xrViKQYk27BHwUjB2TF7znAMdYg5ZMUwYNwLgpzVhH72Ht9DVh0NqLt7Fn8XLHCQ,1443,I,154,125,False,False,True,True,kr,challenger
SKpwYNosKhXCPSTiHucFANK3moLZakS1z1cgc6OEoLIDVUwLXLCGe5Lw_uRHuCWt2G7NgvilwRhcyw,1439,I,348,290,False,False,True,False,kr,challenger
CN0yklCoqWyzFa0TYSwwmRjpblGyyGmiRTZrtELucYm7acaRBB-n5ak2ae02Xr2bPffUTabdeBqSTQ,1438,I,157,136,False,False,False,False,kr,challenger
nf0wfJS-iqZS_r1BVYoIAa4rDiuAy6r-4TOdzboyazIO0leKUICdB6VhRTH93vLQr-hWjH-rn8m0RA,1438,I,136,85,False,False,False,False,kr,challenger
xPCFNkCYu6YqUAsIttmEhrdZo6Aqvyc-vHSvBhhrYegFiESl7KzyZNZ8RO-RfPqeGFOfVuUCyRLs1w,1438,I,116,81,False,False,False,False,kr,challenger
_7TA2RnZNBGJDn6dE6jXrjms1E433hUrF6bziLja7L0YIwF1JkIvlUa9Gl2d5HnukkhNVuTnCFAUKw,1436,I,276,246,False,False,True,True,kr,challenger
b6e3wGC1XltbJQtOrFbQk8l_GIeYabSoD0UGCs08qyLOnQFZ7oxbOH5YanVpMhhNO37Ver03Hy0kKw,1436,I,166,137,False,False,True,False,kr,challenger
PAtmwrivT006ce4jQ7f95WpMgayyglwUoLi2PthWLD6NVtLyritzzKeCBfkhxZ_XlKVpYHNmoQALtg,1436,I,148,130,True,False,False,False,kr,challenger
0BtJfzZl8EZK-0P8O-R9-4SB_TB_nFsWlb3I5YikCNAklcZd2wDJEUcZEuHTvpTUcd8qEmSjzZNn_Q,1435,I,142,117,False,False,False,False,kr,challenger
GWiTPPeHy-7-PCMbvDLJg_efFwYGrHTnomsJSctDaYnvZDarKY3L7vCJ866zAk3JphmK4VWACe5cgw,1433,I,105,65,False,False,True,True,kr,challenger
ZvKqwoBhmdrDvJDdnYo_tPiGqW32nWoIY2_zJD-n973ZRC9Tvo3TZSPr-bl27mLnJY7Q3zWWssveGw,1431,I,136,117,True,False,False,False,kr,challenger
sum5Y06LwZfJv2MvwfP_Ucu97CUBwdxiY9wku5BvsNWyYrzgOIvMDCiLfE78HfMSbpNsF6MajRk4QQ,1430,I,196,150,True,False,False,False,kr,challenger
7LR-_PLk46H3W_nGa10R5_sEfk57Dg5I8wlO1THrxegjjC10MFrboKgzeLUGKs7puR161wm4euGh6Q,1430,I,185,146,True,False,False,False,kr,challenger
_V20sSW_CBJH_FzyFfYOUT9HFmuR8ov1x52K2F-8gpd77ZS41eLD6SStnTongGMBh6kMkE7eiMgpdQ,1429,I,121,60,False,False,False,False,kr,challenger
aSjnCX8-YQ5NIlDHpe-DHMOmZcZ9ZWaBP253TU0eXWi0LTNFUBZnmqIHm5wVhGEh9iCT-O8cfPCvWQ,1426,I,98,78,False,False,True,True,kr,challenger
MA-Qdazbv34pABM1oN-hVCQGmJb8Aa1zPL9JSTwj0FDC-DOb2SPJFYmWT3Vfe9rERQI65oLY4Zw9wA,1425,I,110,99,False,False,True,True,kr,challenger
aBz2ova2sMZW5vR2ktUXxQ8y-jCzaQO1KrW0wObrns911ZZHKIiz4xkdlekiDqS1UHuZCbKvUphzIQ,1423,I,284,266,True,False,False,False,kr,challenger
Wnr_CrFTAiIDK39rCEvbrVsb6heDqpBO-yPNurxwWRnHV7eHbI5Oo6fNMuFT30ML3F4ICMaSZGmF0g,1423,I,117,70,False,False,False,False,kr,challenger
w6XHbqy2NRApBppOBPw5kGYptFhwp8Agp1bbxYG9wT2De8ZCDh4QGJP-qI8l-EWgk5z5AMjVhbnDuA,1422,I,117,95,False,False,True,False,kr,challenger
f8pO_I6wYO-olmUBTY44ySL5FPQz9Qsj4lHuzwHrKG6KPCbI9pus1PZWI9PEddxKjOUZ-j68QwQLYw,1422,I,103,81,False,False,False,False,kr,challenger
SF7SG-1r8B-eSkrHXnjI3I1C3APjl5C3QFgg1G3lg-XJob6pK5OecM-xpqExidDmeQ_bIsGPZZ4HXg,1421,I,221,170,True,False,False,False,kr,challenger
5VKK2J6gzdCbC6KLh_KkBpBMWHYC637JRvq11lvaCnRXyzAT1i0HO9vf2AHT5-_O9Vdt53KeaBdsCQ,1421,I,114,87,False,False,False,False,kr,challenger
VJTvCIu0YIf0NiVZlMXTpeH891BwSV2r19NCAjhcR5BHuK_sa-fVGbpo4YUVcZbPMLQWhE0unBETUw,1420,I,152,95,False,False,False,False,kr,challenger
acx-_N7zgNGwiSDzpmj37AccQqYBOL7jvi0nNejtFwnDdXSG9fKXZ-9EJoTvj83X3NKFcGpZ5kgRnw,1419,I,163,130,False,False,False,True,kr,challenger
ZkND-mNyf6x0n1WT5RRNdRIw2Beb5xJ52aY56Gf5LMV2-KfPdIxrEJKhpNheCz__oBFpRwzST0w0KQ,1417,I,150,127,False,False,False,True,kr,challenger
8VypQBUvcryZB5w4ZD_I-VshXESnBiEzzKltFI3FpOz5P5mpOHeCZaMX4gPM3jniorimDfJQmVSv7Q,1414,I,243,222,True,False,False,False,kr,challenger
ZvQotV539UkFUIPxiUqCRCl7IFUwj-koTRJIu4yJ6gVlPjgUoWj_X76Z-xSI3dp-IW1hXc80L-jnVw,1414,I,192,163,False,False,False,True,kr,challenger
xNWBsTp61CDCoity60cEt_gcAUfYcc4HywH3ov62IWM-ZrDg3JvH1ahXE85CXIUAbXKQw2ihRgDcLQ,1414,I,136,96,True,False,False,False,kr,challenger
ReMeiP1MqfnIuA4lylKpe4InOQ5B94Jt2HJzd-eJZLuPJoO0WHBJz4EjCcbckeFT65iijVaIPDbeFQ,1414,I,121,79,False,False,False,False,kr,challenger
FVGOU64JJGm4Gy7dKriCskTAGUHfJkHDbUADmZLaS8GThNzlwnFQr2nLR6YLptPJDzgEAEyjKhtZ1Q,1411,I,172,94,False,False,False,True,kr,challenger
KbYWlZUvXuoToTdRWQ6DEvgFpRcVQw82YVC-KQ-9kbx0YjDHcWQwNo4nc8ZQFIyIUWDQh9tGzPLJYw,1410,I,197,106,False,False,True,False,kr,challenger
asZ1pz0WNJcXXopM-sIpNWx2XKRRDNhCVeGQ4mUdYzSdj03SB0JryXS3JLdOlSI7y0Cnxi05y-g2qw,1410,I,157,120,False,False,False,False,kr,challenger
1GTAec_3xr7TBN0bLUAKrIiVAyZp1XeSkM4hfclrD9_7od2rP2z9fcQ2D9vqieOAgaPeS56HWDCMNw,1410,I,142,123,True,False,False,False,kr,challenger
1NIhiA9qfH8SRdHH7WP_SC05UPD26NN3KXjD2pzAU1y7m3o_UdblwAWOXBTci7XMYMn3iZDMWYmdtg,1407,I,129,93,False,False,False,False,kr,challenger
TIXUON-WNw2JZGAOmeGASWNulIQglQybJI9DXpzfXQ3sHIpasaOdwLHWN6oNpGbi1QR9S4TdcNjgRA,1406,I,157,130,False,False,False,False,kr,challenger
vRbZsYsqoVVQZZnbFpdu2X24YLpmm85tnbV95IdM5xklGBZuNWLg5e10WQBa-tXYgldJFtSU33LIlw,1405,I,240,204,False,False,False,False,kr,challenger
gKANITULDknSheyhChbLvWZptr83L0GElzW-Is2UIzi0z61C6H10xV_54-ykYKQWm-rIrxxjqp00jw,1403,I,166,161,True,False,False,False,kr,challenger
OZOTJudmpXXQCytCPzt3mCRMlWax5oDyYeF-lPDsJOdbvDrYEOyoWUKU8DzWeChNOmHoLiKV6uShow,1403,I,142,130,True,False,False,False,kr,challenger
dFfS4AhhPpuRqX1Xy9hYNGcAFRJlSgCKqMuhApAUCaZWFPeklJERPw-wml0JPN23pEJJyz9L1yPJEg,1402,I,136,91,False,False,False,False,kr,challenger
NXPUTNzD_bJ5whI1RLvCiArZUpYWiEhxvtWqCqFtu9cvQcaBRMBzaUiOhedl3-dO-uV4E9NGtOGQkQ,1401,I,178,140,False,False,True,False,kr,challenger
aZGzwa-PZT-8aVKPrq9ovrhLhNb1oZmK-_vNvTnrN5yK-LWtiwjmlVbFpuVXlPQQimJ6iP1wno13bA,1401,I,151,137,False,False,True,False,kr,challenger
0Ynp5HTuSHNWdgCanOIl0PGwKoWzxwA7gD1kUehRaBHrQ9gxK01PhZYvO2k_iasmReywIdhQzCUrAg,1400,I,268,235,False,False,True,False,kr,challenger
TlRYqrn4myR8-GFlMg3h33os6MH3pmXerxad9SrXVemj_Bi8W1gTvdeRpOiy16m_eRzWF5J4Ia_NdQ,1400,I,226,175,False,False,False,False,kr,challenger
aEzR9l55TZD8M9-LQ0ygb2R6lGocmKxYYbVEjCinzWC8iFeH_9VpRsnn5enWj5yQDxScvQHi5Svxig,1396,I,144,124,True,False,False,True,kr,challenger
gLaLPnHTJOZNFgvBAOkydk7Y6rMvOdZjeXfx8Jpzb9PuvcNQ_WwNu6QrSVWT1D-ziNtm4brUji7IoA,1395,I,233,183,False,False,False,False,kr,challenger
gq8i3Gs3C_fiBXQLErPCAil07M2wgE-EYwwUOPHx6ZE0RDs0gGLJwKZo0Hdh-OSAbACLuqksnz6XJA,1395,I,130,106,False,False,False,False,kr,challenger
yRabcfEL-Ri8dKSR5Hg2xkIz4wfSBdRRdyzZu9roExHbuBi3XUtzopOtJ-mNkXhBhEBbJ_mbKgq7-g,1394,I,166,132,False,False,False,False,kr,challenger
eBZaaUBroQ754sB7Xk72F4E_oPmWkARqvjg1aJwJ0By88fVYxtvLelEUA91PGJDNqEbQaqS-QJ9cnA,1394,I,163,116,False,False,False,False,kr,challenger
pSMet9Fw3BzmvIJGBlFpFy0Xxo-IdY75nnJr56plwtbuwh_2LPgVFVygUWpIHRC4RIi51Me9NdvOVA,1392,I,193,175,False,False,True,False,kr,challenger
BpZFI3JJ6HW-WmjVVkNnjEM3sB6LHYSQMMbrxyzNgzQHya959oYVjW_l-0-qqVWc-t4Z6kvQPg6Khw,1392,I,119,92,False,False,False,False,kr,challenger
B6mx-G9fVJnvF1xqIJ1KKifraHd5NfJGOJJXMA70VEIhWKb9EE_hdRO9CnGJLGHv_WQPObu8YjpyVQ,1392,I,88,65,False,False,False,False,kr,challenger
wuT7RdbwpHqS_J7M1FCP_6DRU9lpK9JnilrCBwQ9GJepIi20cUBXvr043e93yfWfbmaH1JHUccMYfQ,1391,I,275,242,False,False,False,False,kr,challenger
OttiPo26WylvK2Eplyw0icEA0H9BnHOklWXP-26ZeYihvCy_6dhGRhqTDmyrZl-19WP9-GrEeSkWOA,1390,I,323,301,False,False,False,False,kr,challenger
K-j62M4l9q2AdZR9z6mYHxrJAyQX-KcQ5G2RcLiJLiI8PSxCU-8s993B48RR-xanPnLxfata43QE0w,1390,I,173,139,False,False,True,False,kr,challenger
6TMNHRKi1MlDzHvZrAaKsYQx3-i2dZ1jwavbVP6Gr77tyjEDwiDvwh9N6pSF_qpYnvcjAlQv_LKBgw,1386,I,158,118,False,False,False,False,kr,challenger
kPAX2VZMD7KfZDTOKABDZ9PdB923I7i63EKRdZxcatR0qLlyVzcFIpcrtATFjfFimXkO-xAXwxmhHw,1385,I,252,212,False,False,False,True,kr,challenger
QtVhAWrLOu2Co9vsbCdS2qItcafAj7nsKOmk1u0cyn9ewljdv8Wo3wob4gt5_iDQuev_asUFP3c5TA,1385,I,239,208,False,False,True,True,kr,challenger
yhyImH3_ZTufTBmx1Zwg6ONLqm2iWSt-72ZDsHsogR5Vgchv7MsPAXgff451JeZSj6zYcENckN_lgQ,1385,I,178,156,False,False,False,True,kr,challenger
ToGUNASvcikq9m4hPrRC2f02ZxspX5sA0SOV85qYMJQKn_CQmCVuImDib-SCy0Nwnv5573a1bsUa1g,1385,I,126,77,False,False,False,False,kr,challenger
lUSy_j2Qf9wGNipOch9I7F6Kny4grPVlHKZUAOzfc4Xmig4aC13-YjB36xfGeuUzZMGz6DajPXo29g,1382,I,113,85,False,False,False,False,kr,challenger
6H6GDpgkO2dLbxunTvPMbxTD0lCsfr4elfcGr7OFb5q95of5zKZnO30Zg_oi_Xyb-ios5tJyD2t4YA,1381,I,184,133,False,False,True,False,kr,challenger
o0f1JJqM5uVkdd68DSQOeIBJeR_WHgHJzzqw9imIeX3MnJL68rfepPkegjmVJZADvR7l1r5Zey1fPg,1381,I,132,99,False,False,False,False,kr,challenger
dqfLmHrAD9fWDUA25tvOZ2pqA_uI9MBFXlYaVyM_LJymeBoN2j6mQFwh2GdCaVPFYo1khrLlNq3NUw,1380,I,405,372,False,False,True,False,kr,challenger
ox51RiksdeD6xXg_0nhB4MaUJQL4rMGosGKCqMQGCOolcWUmDuq0dr7NH_B_03X7o7ckW8XSOP4U7g,1379,I,99,54,False,False,False,False,kr,challenger
zLCLu68VoLoBdEToC20tsx6jGPRq4bhQhJRSL93M2z29-AON9FpkBI6XaBvQ3Vv6y4rAEKZCLhcerQ,1378,I,117,88,False,False,False,False,kr,challenger
1DrZKLBB9QIdA4tPcXUBU41ldQP9we0FqdsK1CdZ5bEffQhjsDjX1Y1q31_wJog8sAuOsekF_igqDg,1377,I,131,87,True,False,False,False,kr,challenger
plmqMVee_7uHIbKcCxTb3UcL9y5ODV5IkIu7KPx1gyPtVMIbAJps9mhYdXdKslMKL-4YzP5UOrwXGw,1374,I,210,174,False,False,True,False,kr,challenger
ikEgolfJUlx2XUty0PP58EIWFUt3Pc7KfQJPpjWUYsYPqKzPH13DprUGf95thkIpUgp57j8VKIVvhg,1374,I,147,114,False,False,False,False,kr,challenger
v1l3zWEl5AScewZvJ2DcC42Em06bYfJ7caRturZAZ-AYpxlT5tfux7-hoStGylG4agJ2si2QbqYnNA,1370,I,129,111,False,False,False,False,kr,challenger
x-JjnksJK3NyDQhjvLWSCe8AWrQT5uSmczGItHBxfQjcbz4vBJAucHVrTJeA60f4THQcVxQ8ids3VQ,1368,I,181,168,False,False,True,False,kr,challenger
BMGQ52dcfs-0z838y0VQm4ZOYo4eN3VPBKx2W3DiajGbbAQF0ChuPT4D-4lkpbzwSlD16sXmxNljUw,1368,I,113,73,False,False,False,False,kr,challenger
zzvXaWSxTJn9mMEF3aFG0-CAeed65b7U9LViKwaTMmJv6nI_E0a0LNBrp2GUbIo544dnenoLiaCGSA,1368,I,84,54,False,False,True,False,kr,challenger
myiwyRvJ8IP52HVVTB-3I0VV1VxDTbMMF0FSfseDivFpqEjJ0uhR21pY7Th7vf-jXuyayg1OI_WuyA,1364,I,109,84,False,False,True,False,kr,challenger
osdu624xIHDk1OujCLL14biG7moox4-aZTy7-UzrDMm5YtE-87Lf7t8rd71TgQO2-9fK9xCjvSf6gg,1363,I,149,111,False,False,True,False,kr,challenger
5zpcv-k88_3m3Lr3pBOp23DBBB2TUYmBErwfLZYit0BwQBSQBsuE35inkBcbRURmYLTJyX3EvBW7XA,1361,I,184,161,False,False,True,False,kr,challenger
14aWAld33GswBgIPjtB6zHbp8FeCpCVO6WSn0RGUQqIgs_L1aIWnRNCntoHJ4Mw-Cn8EZzaJRD5R0w,1361,I,182,124,False,False,False,False,kr,challenger
Lr8jUWscDrY2VFTLVp2W-vgEyBXBL15RPXmfU6MoPPQrzwWeuIr_vwx9g1B9y5rIiujmRlbMQDaQmA,1361,I,129,113,False,False,True,False,kr,challenger
ijrFA87WLfZbaykTZcEaMUbcENa-B8h0AhpxdL1fW_enFplQ766tKGO9KPHI-DVEI3gJ8G9-2LO62g,1360,I,190,146,False,False,True,False,kr,challenger
ooMOXdktmD-jIUmh3G6x41ZrRFeKtS6AWgc5_c_wAtq9WkmDFm6Iv_7r5HpR6su7Ze3a9DDv5ncNLQ,1359,I,125,82,False,False,True,True,kr,challenger
FwqC6ptBb_goRi_ZiENYluQKMNj4cK2tP818B9_GfWm3JF5prd8BAuvcwU5TruMmEMbjdLo-O2QLlg,1358,I,379,343,False,False,False,False,kr,challenger
NCm64H1rBrC1MGDGD-Te2FEGWZdQ5dfXL_SZlYPOT8ZMIdwrz5abndz2OVAMdoN918mpBDC8FwLIOQ,1358,I,114,92,False,False,True,False,kr,challenger
x7FExXBlBBLnNXtolRV_WVfcD3eBh3UYv32Ue-KHYLwZFsxfCM3LCwkptdJcRmX_IcOnmgb9EP4OmQ,1357,I,246,217,False,False,True,False,kr,challenger
EFeYzvJbpK-BWeJetU0rwxM92ELOaDzIOID75WP01IFfaAHMv7UXx0gz4jpNtvChLOLi8ZvXcIE2Hw,1357,I,240,178,False,False,True,True,kr,challenger
Osw7vrlcDtyXVhLt_u2WiD_t4BrciocRioDBvWd90QwX8cUrBG3zmkz3HM2ML-ujEdkBT1ifwkgAYw,1357,I,208,173,False,False,True,False,kr,challenger
uG9JmM7UO_KGx0ESKPsaBTmi1L1oP2Jljm4k5Na7iDTrc6HmCM_sI_aC3hPrSAApREerMK4TRRBVTQ,1357,I,185,164,False,False,True,True,kr,challenger
4S1xuIEb3vbTqFEJhXOn_FkXLty9pDZYPATBvd9Pzaj76eUOgIbTZfTsmfEG6MGNrn4OXWS0brpdtQ,1357,I,145,105,False,False,False,True,kr,challenger
yHpQXUugc8LHGTioOYFB1_Q9oQjrCju9GgY4RVN9s-FWiqd225MtWZAv5sCX8Nt2iaWr1HJrmrStKw,1357,I,138,110,False,False,True,False,kr,challenger
G3-CZz43tZPdEYy_kAQMRYlCVBnHj97S3O4VwjJVtmGlXkTljcR6qPC6mNo3B5gM0eDrhXtd5sEfKg,1356,I,197,183,False,False,True,False,kr,challenger
sb0487L4uXyntEewVV9dma36ahdKlmskiYamb8WBlaSqr_4fmT8ZdZn_18mGtEt_x1IP7IF0uEFiKQ,1355,I,355,327,True,False,False,False,kr,challenger
eSdKUGOg-qLb-ZVfz83eGYQPr1BkxiWl3O_0oIxHUtCMGoIN5tw-S8uuQk_lphcyG4pmCyWq19Vj7g,1355,I,133,128,False,False,False,False,kr,challenger
-oFOKxz8NGIChKvsspTom-cCdvoUI2NVTxo-P93vlmX81p3jnPSLwXcgXKeL7v8XpOt7GDfy9UQwcQ,1354,I,357,326,False,False,True,False,kr,challenger
8-lbVmrir_yhrqGq2MBqtBwAw9YDMk4bLLaEOOs23qm7MqTuVKlRf_E9ItSAr2j70lxL5KbkcW96RQ,1354,I,238,196,False,False,True,False,kr,challenger
qwR6NJIIsZX1L5tbqPzO1YaRxaSLJ4LdeJHokyUWjueNezHZZhH2DYG1-Qo01RtyDy5k4jAATpK3ig,1353,I,140,96,False,False,False,False,kr,challenger
syPEPmIurEI35JQN-JYSbUpXVCv_sBbR90vD6Q5tCbeNkOgqGRu5-Ylf6YJToZsLhCldyM4BmPU1fg,1352,I,133,92,False,False,True,False,kr,challenger
S-sRaqq6hhb6vxPYkmLLOnkp6FoQvaAJCSys2hqEg1ZKuYU9YYEZ8OPmIO8HBY3zPPaBB4fSaZJs_g,1352,I,130,107,True,False,False,True,kr,challenger
91OQEbaza_htA88vINxL1TPBcr9r9BNlpRNKiNcdvJVJXV8Kun2j_mRF5eL-PrYWmTeZNOWaMfLQwA,1352,I,113,75,False,False,True,False,kr,challenger
-m1f8XpmtT0pABBhBcIbP4Lw278vUTVzhmMUNT4bld1qpU9MRcOo54eCNKyLYPuCaKj6tVE6qXw_gg,1351,I,96,80,False,False,True,False,kr,challenger
oNGn5quZw5F_rSAKqCp_20sfyl0blsF0DqbtNsnQxsXTO4YVf0OFW_JaQhJLw5S9_39tG3dVnLY5Tg,1350,I,370,335,False,False,True,False,kr,challenger
bkEw7a2NUvAlHnEQvgfM30U5COrdRelEHIZlaSrk4J3F-0jZ30c5ONtpy8moL16W-XAOmtTErjH_jg,1350,I,259,241,True,False,False,False,kr,challenger
Zm-tOlRsda11EWLhzV-PU125O3gcOvPGTX1sgdBEvD1PNpTcvQcuQNVVWhp2TcQPwyTKsFCiTcIm7A,1349,I,235,219,False,False,True,False,kr,challenger
8692Z7fmVHm6FjLgHTUiyq_Y1VqUjlwwII3ei_EupYrD__rOQNzs4FUiMmw14XPMmoYEvWgImUVvTw,1349,I,137,90,False,False,False,False,kr,challenger
e18lGFXi6MXr2vR3hpVgYJNfwVLOHNczbqy85UhysYl_EdZVfEgXqTPP_QIpFDmC8-QpzxpmyIOT0A,1348,I,343,309,False,False,True,False,kr,challenger
h-Ye5kvvYRQD8Jm9ayxvxNHtwRvjA3iy6S0fjdIKdGC6kjAJd55b5xgNYMAy64iHpPbkwmqKNtDZMg,1348,I,214,196,False,False,False,False,kr,challenger
DZ8Y3qe10VH5RVfMGXOEju5OcjbxGnIy3LhcmckeA27m41sS0C_aOd27D9U-NTrR__40J70VN6UGHg,1348,I,138,76,False,False,True,True,kr,challenger
xM39F32igRXReXqDPzu0RqcH__ds1VDvINRAsX0nIG4S25X7lty9XA0ELFaavouavnlxDQexC84Q4Q,1346,I,244,226,False,False,True,False,kr,challenger
C0dWd2_GyptcWe97YrGhxZocT4lhwj-X-HKSLxlAx7nfu3jLpW1KDuNOJtvd3soqqfFt31l12xzhkw,1342,I,164,122,False,False,True,True,kr,challenger
C5RF1WNzrwkJ9KGa6OMJ3R9wFLuLSZHSkLIIrw4vS2ZhizgGKPxEPtGKl0MXp081HymCi_PR6vtqdQ,1342,I,119,98,False,False,False,False,kr,challenger
CyVSBhRFXIaTBdw2J8Afm8-mq-1kKjkeAV1cCILt8pdzbTD9dPNKhYOVQ-YPsh1EWODCHZEq9cKztg,1341,I,139,96,False,False,True,True,kr,challenger
b_gNlC5UI0zJzcX589w5vbaM3q37EDdESkAEetkrdmxzWJGPF2rAuLDfO0LbGlfpnQi55IIQRt0GLw,1340,I,182,114,False,False,True,False,kr,challenger
2hiqRSzdjR7VVas0amyS4Pw-77Mled4VsOALp1IjATS1r5Wd04B8D3rk60aFfCMy6fSfCe1laVXa3A,1340,I,126,94,False,False,False,False,kr,challenger
3VyohexbZ1kwJM2SsYjdRAOt7ox_mLQenU56KrxRpsFxFIwQCgW8A-yFXzLTOSZkBCFa8sTcAMnrnw,1338,I,159,108,False,False,True,False,kr,challenger
a25CFkacHNYWdkTSNOpV7Wje27Y3ZEM_HntzxOX4CBuvCLzxonBip13SRGFlxkdCzztRyVIcMYswWA,1337,I,138,108,False,False,True,False,kr,challenger
k2c_nU9oNB7cl4lz2l52TWBKI83XofngHaPVzNJLW4IFz6J_9Rt1Ix5QsmDrF8CLzfZelD5BW43FYQ,1337,I,102,73,False,False,False,False,kr,challenger
lwqZ67e97cZpihlXwKSTrXDuLN_b6VCSkWEqmfMc2tAOGQJgeEbalJCgokAlqClQCmCY1Nigiv2-zA,1337,I,98,81,False,False,False,False,kr,challenger
hsaitxRmvQBSIQv9TjQfL2pMN01LdImhY-0TnHHUNnuRyEJD1Hb4SmB6WGDcfomsF_8Do_A_ONM7yQ,1336,I,237,215,False,False,True,True,kr,challenger
BRNXXTNP70QL5BTSV8zFqMkIVvQKKDX27Qms0ZhF9KDV5DiFwxlG-F4dsGdRxl7hqrW1SCTeMyyeTg,1336,I,152,129,False,False,True,True,kr,challenger
7bEE7AUa4PezLd0wbUYRRlPBuMNxuBsc1J7TazzSD3eyE5LKNvZvdaD2E84fUl7YQCYhJjKwksDhGg,1336,I,93,59,False,False,False,False,kr,challenger
BOGNxFHZmX0vQcCaPm44lORudLDmXFPRbaHYQ6aCFzRQpO3f0ODV8trcs_dRZ8pBi-t-Vo_ZYZDxFg,1335,I,272,226,False,False,True,True,kr,challenger
mXAkmV8JjGZUebHiKeIPMVnA_ui3cc69lKpk-l8ZTohlpboi1MV8W3Ub8IfcX6O86080ImC0AhfpaQ,1335,I,206,174,True,False,False,False,kr,challenger
wKxE4T8xcZBntEwPPsDeBHx5SsuvRN_emM-lMy5jDMNef0aikrpxZnMMdXW7uglEQ-D3aq-3CXj8Kw,1335,I,151,118,False,False,True,True,kr,challenger
OBeW-fbehl2nhipCFGuHTG5hQLqFDTAFTYy9uSyuQy9pZBFptzBqJTLuKfnnWk43LPf0XMGyRS8BlQ,1335,I,123,94,False,False,True,False,kr,challenger
3v73zWPgU57EWCU2djKhKevAtVVYK-UH7blvJ5pDelqZH4VmaDn2Qh2Mmyn1dbqb4O7vUJ2tPCm2ww,1334,I,311,277,False,False,True,False,kr,challenger
P__AEH-tw5hyiafaF8sqdq4AA5zcTpmF7Inq5uiy_0qbnmGOv8ltK9zHzeZ0hRHQ82kwsrau06Tb4Q,1332,I,128,116,False,False,True,False,kr,challenger
4qHBIJFpi-nYmLwWFxICmoLxBgurE9TsHWlw4Z3e-wn_jfa-VGomGIbYW2V16kPxmtlSh-KAhebliw,1330,I,180,138,False,False,False,False,kr,challenger
BZ2lbriNbB0z0Bh88JnDoClj2b9enJD3lmGtpgl5btH8-ix6Pr2h1jIw-3Q1Lc3MyO_9YLKX07QnQA,1330,I,158,128,False,False,False,False,kr,challenger
TJQzZvzNaQRr4rEP2qF1aTRnWaF6tFOOV3HdajZek6KQFyMAE13GJmGfMHCd18c8ciUGYhuo4dRXvg,1330,I,148,139,True,False,False,False,kr,challenger
2sr8DjeFEklM6wH5cHaMid65Xmr35DDkch7j1TVPNSycoQbX6iBQiV2ryl3Uuq1idh7hW24KUcTaHg,1330,I,145,126,False,False,True,False,kr,challenger
Eg4coAbFFXf9wWfHiqvPIe3_L9GPcTCVMjg-UjWDJ5CrkBPzc7POXlJumEUeUiXD1_IoyEamL-lPuw,1330,I,129,100,False,False,False,False,kr,challenger
nRmNa61Z8Ig55rP9Zt7MLyICw-acwo05eYPpzfhkW59oHf7jVD3nVun7GT7X9b2ZaTiJlFYEiCX5gQ,1330,I,97,52,False,False,True,False,kr,challenger
bLkZyUdwKZXOEQUHhDQ_ciD_PwKXdI9Allw0z-ZHps1EDIZ72ZBzwu9mPkGrnnbPBmazKvW9JE8vcA,1330,I,82,62,False,False,False,True,kr,challenger
giSFP5cUkZRz5gr3NiJpAzKmDWUCZoWQWgZ_ckQuUON2GZ6gMlJ6T_TwIX67iFbVOfR2awgNpDqAFg,1329,I,150,109,False,False,True,True,kr,challenger
sIOLWBGPamEPYOR9ZpX47Z6myG-QLbQk6MMlFB86rDb0kMdRcwN0XoTriygciHtVXYLKtoqu9-l3OQ,1329,I,127,110,False,False,True,False,kr,challenger
ibPA1oJrUmg3xCceuSeYOFYiiSZxOP3q0gGrF1GuTzNkl-t2pqd_lasRQ4uG5ClgysNdSbKmgV9Meg,1329,I,114,76,False,False,False,False,kr,challenger
iQIst_pcf-x2ALCjwS5sb6mkIeQKrgruqPKvksFef3E_rmrfulMm_-Ay4DKouj5vFVuLOiUtE4e7Ew,1328,I,124,96,False,False,True,False,kr,challenger
